subword,length
1,旷
1,时
1,旱
1,早
1,旧
1,旦
1,日
1,无
1,旗
1,族
1,旋
1,旅
1,旁
1,施
1,於
1,方
1,新
1,斯
1,断
1,斧
1,斡
1,斜
1,料
1,斗
1,斑
1,斐
1,斋
1,文
1,敷
1,整
1,数
1,敬
1,敦
1,散
1,敛
1,教
1,救
1,敏
1,敌
1,效
1,故
1,政
1,放
1,攻
1,改
1,收
1,支
1,攒
1,攀
1,擦
1,操
1,擀
1,撼
1,撮
1,播
1,撬
1,撤
1,撞
1,撕
1,撒
1,撑
1,撇
1,摺
1,摹
1,摸
1,摩
1,摧
1,摘
1,摔
1,摇
1,摆
1,摄
1,搽
1,携
1,搭
1,搬
1,搜
1,搖
1,搔
1,搓
1,搐
1,搏
1,搅
1,援
1,揭
1,握
1,插
1,提
1,描
1,揉
1,掷
1,掴
1,措
1,掩
1,推
1,控
1,接
1,探
1,掘
1,排
1,掏
1,掌
1,授
1,捻
1,捷
1,据
1,换
1,捡
1,损
1,捕
1,捐
1,捏
1,捆
1,挽
1,振
1,挫
1,挪
1,挨
1,挥
1,挤
1,挡
1,挠
1,挞
1,挛
1,挖
1,挑
1,按
1,指
1,挂
1,持
1,拿
1,拼
1,拴
1,拳
1,拱
1,括
1,择
1,拨
1,拥
1,拣
1,拢
1,拟
1,拜
1,招
1,拙
1,拘
1,拗
1,拖
1,拔
1,拓
1,拒
1,拐
1,拍
1,拌
1,拉
1,拇
1,拆
1,担
1,抽
1,抹
1,抵
1,抱
1,抬
1,披
1,报
1,护
1,抢
1,抠
1,抛
1,抚
1,折
1,抗
1,抖
1,投
1,抓
1,抑
1,把
1,技
1,承
1,找
1,批
1,扶
1,扳
1,扰
1,扯
1,扮
1,扭
1,扬
1,扫
1,扪
1,扩
1,执
1,扣
1,托
1,打
1,扒
1,扑
1,扎
1,才
1,手
1,扇
1,扃
1,扁
1,所
1,房
1,户
1,戴
1,戳
1,截
1,戟
1,战
1,或
1,戒
1,我
1,成
1,戏
1,戍
1,戌
1,戊
1,戈
1,懒
1,懈
1,憾
1,憎
1,憋
1,慰
1,慧
1,慢
1,慕
1,慎
1,慌
1,慈
1,愿
1,愤
1,感
1,愚
1,意
1,愉
1,愈
1,惹
1,想
1,惰
1,惯
1,惫
1,惠
1,惚
1,惕
1,惑
1,惊
1,情
1,悸
1,悲
1,悬
1,患
1,悟
1,悖
1,悉
1,恼
1,恻
1,恺
1,恶
1,恰
1,息
1,恩
1,恨
1,恤
1,恙
1,恒
1,恐
1,恍
1,恋
1,总
1,怯
1,怪
1,怨
1,性
1,急
1,怠
1,思
1,怕
1,怔
1,怒
1,态
1,怀
1,忿
1,忽
1,念
1,快
1,忧
1,忤
1,忡
1,忠
1,忘
1,志
1,忒
1,忍
1,忌
1,忆
1,必
1,心
1,德
1,徳
1,微
1,循
1,御
1,徙
1,徘
1,得
1,徒
1,徐
1,律
1,徊
1,很
1,待
1,径
1,征
1,往
1,彼
1,彻
1,影
1,彭
1,彩
1,彧
1,彦
1,形
1,录
1,当
1,归
1,强
1,弹
1,弱
1,弯
1,弩
1,弧
1,弦
1,张
1,弟
1,弛
1,弗
1,引
1,弓
1,式
1,弄
1,弃
1,异
1,开
1,建
1,廷
1,延
1,廯
1,廓
1,廋
1,廊
1,廉
1,庸
1,康
1,庶
1,庳
1,庭
1,座
1,度
1,废
1,庞
1,府
1,庚
1,店
1,庖
1,底
1,应
1,库
1,序
1,床
1,庆
1,庄
1,广
1,幽
1,幼
1,幻
1,幸
1,并
1,年
1,平
1,干
1,幕
1,幌
1,幅
1,帽
1,常
1,帷
1,帮
1,席
1,带
1,帝
1,帚
1,帘
1,帖
1,帕
1,帐
1,希
1,师
1,帆
1,布
1,市
1,币
1,巾
1,巴
1,巳
1,已
1,己
1,巯
1,差
1,巩
1,巨
1,巧
1,左
1,工
1,巣
1,巢
1,巡
1,州
1,川
1,巅
1,嵴
1,嵛
1,嵌
1,崩
1,崖
1,崎
1,峻
1,峰
1,峡
1,岸
1,岳
1,岭
1,岬
1,岩
1,岛
1,岗
1,岔
1,岑
1,岐
1,岁
1,山
1,屬
1,履
1,屠
1,属
1,展
1,屑
1,屏
1,屎
1,屋
1,屈
1,居
1,层
1,屁
1,局
1,尿
1,尾
1,尽
1,尼
1,尻
1,尺
1,尸
1,就
1,尤
1,尚
1,尘
1,尖
1,尔
1,尓
1,少
1,小
1,尊
1,将
1,射
1,封
1,寿
1,导
1,寻
1,对
1,寸
1,寰
1,寨
1,寡
1,察
1,寝
1,寓
1,寒
1,寐
1,富
1,寇
1,密
1,寄
1,寂
1,宿
1,宾
1,宽
1,容
1,家
1,害
1,宰
1,宫
1,室
1,宣
1,客
1,实
1,宝
1,宜
1,定
1,宙
1,官
1,宗
1,宏
1,完
1,宋
1,安
1,守
1,宇
1,宅
1,宁
1,孵
1,孪
1,孩
1,学
1,孤
1,季
1,孢
1,孟
1,孝
1,孜
1,孙
1,存
1,字
1,孖
1,孕
1,孔
1,孓
1,孑
1,子
1,嫩
1,嫌
1,嫉
1,嫁
1,媾
1,媛
1,媒
1,婴
1,婪
1,婚
1,婆
1,娴
1,娱
1,娩
1,娠
1,娜
1,娇
1,娄
1,威
1,姿
1,姻
1,姬
1,姜
1,姚
1,姙
1,委
1,姑
1,姐
1,始
1,姆
1,妻
1,妹
1,妮
1,妨
1,妥
1,妖
1,妒
1,妊
1,妇
1,妆
1,妄
1,如
1,好
1,奸
1,奶
1,奴
1,女
1,奧
1,奥
1,奠
1,套
1,奔
1,契
1,奏
1,奎
1,奋
1,奈
1,奇
1,夺
1,夹
1,夸
1,夷
1,头
1,失
1,夫
1,太
1,天
1,大
1,够
1,夜
1,多
1,外
1,夏
1,复
1,备
1,处
1,壶
1,壳
1,声
1,壮
1,壬
1,士
1,壤
1,壕
1,壅
1,壁
1,墩
1,墨
1,墟
1,增
1,墙
1,墓
1,境
1,填
1,塞
1,塚
1,塘
1,塔
1,塑
1,塌
1,堵
1,堪
1,堤
1,堡
1,堕
1,堇
1,堆
1,堂
1,堀
1,基
1,培
1,域
1,城
1,埋
1,埃
1,垮
1,垫
1,垣
1,垢
1,垒
1,型
1,垃
1,垂
1,坳
1,坪
1,坦
1,坡
1,坠
1,坝
1,坚
1,块
1,坑
1,坐
1,坏
1,坎
1,坊
1,均
1,坂
1,址
1,圾
1,场
1,地
1,圭
1,在
1,圣
1,土
1,圈
1,圆
1,图
1,国
1,固
1,围
1,囱
1,困
1,园
1,囤
1,团
1,因
1,囟
1,回
1,四
1,囚
1,囊
1,嚼
1,嚏
1,噻
1,噬
1,噪
1,噩
1,器
1,噜
1,噎
1,噁
1,嘶
1,嘴
1,嘱
1,嘧
1,嘎
1,嘌
1,嘉
1,嘈
1,嗽
1,嗳
1,嗪
1,嗟
1,嗝
1,嗜
1,嗓
1,嗒
1,嗑
1,嗌
1,嗉
1,嗅
1,喹
1,喷
1,喱
1,喧
1,喜
1,喙
1,喘
1,喑
1,喋
1,喊
1,喉
1,喇
1,善
1,喃
1,喂
1,喀
1,啼
1,啸
1,啶
1,啰
1,啮
1,啦
1,啤
1,啡
1,啊
1,啉
1,商
1,啄
1,唾
1,唱
1,唯
1,售
1,唤
1,唑
1,唐
1,唇
1,哿
1,哽
1,哼
1,哲
1,哮
1,哭
1,哨
1,哥
1,哚
1,哒
1,哑
1,响
1,哌
1,哈
1,哇
1,品
1,哀
1,咿
1,咽
1,咸
1,咳
1,咯
1,咬
1,咪
1,咝
1,咙
1,咖
1,咕
1,咒
1,和
1,呿
1,命
1,呼
1,呻
1,呵
1,味
1,呲
1,呫
1,周
1,呤
1,呢
1,员
1,呕
1,呓
1,呋
1,告
1,呈
1,呆
1,呃
1,吾
1,吼
1,吻
1,吹
1,吸
1,吵
1,吴
1,吲
1,启
1,吮
1,听
1,含
1,吩
1,吨
1,吧
1,否
1,吡
1,吠
1,吟
1,吞
1,君
1,吗
1,吖
1,吕
1,吓
1,向
1,吐
1,后
1,名
1,同
1,吊
1,吉
1,合
1,各
1,吃
1,叹
1,司
1,号
1,叶
1,右
1,史
1,台
1,可
1,叭
1,叫
1,只
1,叩
1,另
1,句
1,古
1,口
1,叠
1,叙
1,变
1,受
1,取
1,叔
1,发
1,反
1,双
1,友
1,及
1,叉
1,又
1,参
1,去
1,厨
1,厦
1,厥
1,厢
1,原
1,厚
1,厘
1,厕
1,厌
1,压
1,厉
1,历
1,厅
1,厄
1,厂
1,卷
1,卵
1,却
1,即
1,危
1,印
1,卯
1,卫
1,卧
1,卤
1,卢
1,卡
1,占
1,卟
1,卞
1,卜
1,博
1,南
1,卖
1,单
1,卓
1,卒
1,卑
1,协
1,华
1,半
1,午
1,升
1,千
1,十
1,匿
1,医
1,区
1,匹
1,匣
1,匠
1,匝
1,匙
1,北
1,化
1,匕
1,匐
1,匍
1,包
1,匀
1,勿
1,勾
1,勺
1,勤
1,勒
1,勉
1,勃
1,势
1,劳
1,劲
1,励
1,劫
1,努
1,助
1,动
1,劣
1,务
1,加
1,功
1,办
1,力
1,劈
1,割
1,副
1,剪
1,剩
1,剧
1,剥
1,剜
1,剖
1,剔
1,剑
1,前
1,剌
1,削
1,剃
1,剂
1,刻
1,刺
1,刹
1,刷
1,制
1,到
1,刮
1,别
1,利
1,刨
1,判
1,删
1,初
1,创
1,刚
1,则
1,列
1,划
1,刑
1,刊
1,切
1,分
1,刃
1,刀
1,凿
1,函
1,击
1,出
1,凹
1,凸
1,凶
1,凳
1,凰
1,凯
1,凤
1,凡
1,几
1,凝
1,减
1,凌
1,凉
1,准
1,净
1,冼
1,冻
1,冷
1,冶
1,决
1,冲
1,冰
1,冯
1,冬
1,冥
1,冢
1,冠
1,农
1,军
1,写
1,冗
1,冕
1,冒
1,再
1,冈
1,内
1,兽
1,兼
1,养
1,兹
1,典
1,具
1,其
1,兵
1,兴
1,关
1,共
1,兰
1,六
1,公
1,八
1,全
1,內
1,入
1,兜
1,兔
1,兑
1,免
1,克
1,光
1,先
1,兆
1,充
1,兄
1,元
1,儿
1,僻
1,僵
1,僧
1,像
1,催
1,储
1,傍
1,偿
1,偷
1,偶
1,健
1,停
1,做
1,偏
1,假
1,倾
1,值
1,债
1,倩
1,倦
1,借
1,候
1,倔
1,倒
1,倍
1,俾
1,俱
1,俯
1,修
1,信
1,俞
1,保
1,俘
1,俗
1,俐
1,俊
1,俄
1,促
1,便
1,侵
1,侮
1,侧
1,侣
1,侠
1,依
1,供
1,侏
1,例
1,使
1,佳
1,佰
1,佩
1,佣
1,你
1,佝
1,作
1,佛
1,余
1,佗
1,何
1,体
1,佑
1,佐
1,住
1,低
1,位
1,但
1,伽
1,似
1,伸
1,伶
1,伴
1,估
1,伯
1,伪
1,伦
1,伤
1,传
1,伟
1,伞
1,会
1,伙
1,优
1,众
1,休
1,伐
1,伏
1,伎
1,伍
1,伊
1,企
1,仿
1,份
1,任
1,价
1,件
1,仲
1,仰
1,仪
1,以
1,令
1,代
1,仙
1,付
1,他
1,仔
1,仓
1,仑
1,从
1,仍
1,介
1,仇
1,仆
1,仅
1,仁
1,什
1,人
1,亵
1,亲
1,亮
1,亭
1,京
1,享
1,亨
1,产
1,亥
1,交
1,亢
1,亡
1,些
1,亚
1,井
1,五
1,互
1,云
1,亏
1,于
1,二
1,事
1,争
1,了
1,乳
1,乱
1,买
1,书
1,乡
1,习
1,也
1,九
1,乙
1,乘
1,乔
1,乓
1,乒
1,乐
1,乏
1,乎
1,乍
1,乌
1,之
1,义
1,久
1,乃
1,举
1,丽
1,主
1,为
1,丹
1,丸
1,临
1,串
1,丰
1,中
1,个
1,丧
1,严
1,两
1,丝
1,东
1,丛
1,业
1,丙
1,丘
1,世
1,且
1,专
1,丑
1,与
1,不
1,下
1,上
1,三
1,万
1,七
1,丁
1,一
1,㼎
1,ⅱ
1,Ⅻ
1,Ⅺ
1,Ⅹ
1,Ⅸ
1,Ⅷ
1,Ⅶ
1,Ⅵ
1,Ⅴ
1,Ⅳ
1,Ⅲ
1,Ⅱ
1,Ⅰ
1,′
1,’
1,–
1,‐
1,ω
1,φ
1,σ
1,ξ
1,μ
1,λ
1,κ
1,θ
1,η
1,ζ
1,ε
1,δ
1,γ
1,β
1,α
1,Ω
1,Μ
1,Ι
1,Δ
1,Β
1,ü
1,ö
1,í
1,é
1,è
1,ä
1,z
1,w
1,u
1,t
1,s
1,r
1,q
1,p
1,o
1,n
1,l
1,i
1,h
1,g
1,e
1,d
1,c
1,a
1,Z
1,Y
1,X
1,V
1,U
1,T
1,S
1,R
1,Q
1,P
1,N
1,M
1,L
1,K
1,I
1,H
1,G
1,F
1,E
1,D
1,C
1,B
1,A
1,9
1,8
1,7
1,6
1,5
1,4
1,3
1,2
1,1
1,0
